date,close
2016-03-27,26.298
2016-03-28,26.92
2016-03-29,27.39
2016-03-30,27.248
2016-03-31,27.498
2016-04-03,27.78
2016-04-04,27.453
2016-04-05,27.74
2016-04-06,27.135
2016-04-07,27.165
2016-04-10,27.255
2016-04-11,27.61
2016-04-12,28.01
2016-04-13,28.025
2016-04-14,27.463
2016-04-17,26.87
2016-04-18,26.728
2016-04-19,26.783
2016-04-20,26.493
2016-04-21,26.42
2016-04-24,26.27
2016-04-25,26.088
2016-04-26,24.455
2016-04-27,23.708
2016-04-28,23.435
2016-05-01,23.41
2016-05-02,23.795
2016-05-03,23.548
2016-05-04,23.31
2016-05-05,23.18
2016-05-08,23.198
2016-05-09,23.355
2016-05-10,23.128
2016-05-11,22.585
2016-05-12,22.63
2016-05-15,23.47
2016-05-16,23.373
2016-05-17,23.64
2016-05-18,23.55
2016-05-19,23.805
2016-05-22,24.108
2016-05-23,24.475
2016-05-24,24.905
2016-05-25,25.103
2016-05-26,25.088
2016-05-30,24.965
2016-05-31,24.615
2016-06-01,24.43
2016-06-02,24.48
2016-06-05,24.658
2016-06-06,24.758
2016-06-07,24.735
2016-06-08,24.913
2016-06-09,24.708
2016-06-12,24.335
2016-06-13,24.365
2016-06-14,24.285
2016-06-15,24.388
2016-06-16,23.833
2016-06-19,23.775
2016-06-20,23.978
2016-06-21,23.888
2016-06-22,24.025
2016-06-23,23.35
2016-06-26,23.01
2016-06-27,23.398
2016-06-28,23.6
2016-06-29,23.9
2016-06-30,23.973
2016-07-04,23.748
2016-07-05,23.883
2016-07-06,23.985
2016-07-07,24.17
2016-07-10,24.245
2016-07-11,24.355
2016-07-12,24.218
2016-07-13,24.698
2016-07-14,24.695
2016-07-17,24.958
2016-07-18,24.968
2016-07-19,24.99
2016-07-20,24.858
2016-07-21,24.665
2016-07-24,24.335
2016-07-25,24.168
2016-07-26,25.738
2016-07-27,26.085
2016-07-28,26.053
2016-07-31,26.513
2016-08-01,26.12
2016-08-02,26.448
2016-08-03,26.468
2016-08-04,26.87
2016-08-07,27.093
2016-08-08,27.203
2016-08-09,27.0
2016-08-10,26.983
2016-08-11,27.045
2016-08-14,27.37
2016-08-15,27.345
2016-08-16,27.305
2016-08-17,27.27
2016-08-18,27.34
2016-08-21,27.128
2016-08-22,27.213
2016-08-23,27.008
2016-08-24,26.893
2016-08-25,26.735
2016-08-28,26.705
2016-08-29,26.5
2016-08-30,26.525
2016-08-31,26.683
2016-09-01,26.933
2016-09-05,26.925
2016-09-06,27.09
2016-09-07,26.38
2016-09-08,25.783
2016-09-11,26.36
2016-09-12,26.988
2016-09-13,27.943
2016-09-14,28.893
2016-09-15,28.73
2016-09-18,28.395
2016-09-19,28.393
2016-09-20,28.388
2016-09-21,28.655
2016-09-22,28.178
2016-09-25,28.22
2016-09-26,28.273
2016-09-27,28.488
2016-09-28,28.045
2016-09-29,28.263
2016-10-02,28.13
2016-10-03,28.25
2016-10-04,28.263
2016-10-05,28.473
2016-10-06,28.515
2016-10-09,29.013
2016-10-10,29.075
2016-10-11,29.335
2016-10-12,29.245
2016-10-13,29.408
2016-10-16,29.388
2016-10-17,29.368
2016-10-18,29.28
2016-10-19,29.265
2016-10-20,29.15
2016-10-23,29.413
2016-10-24,29.563
2016-10-25,28.898
2016-10-26,28.62
2016-10-27,28.43
2016-10-30,28.385
2016-10-31,27.873
2016-11-01,27.898
2016-11-02,27.458
2016-11-03,27.21
2016-11-06,27.603
2016-11-07,27.765
2016-11-08,27.72
2016-11-09,26.948
2016-11-10,27.108
2016-11-13,26.428
2016-11-14,26.778
2016-11-15,27.498
2016-11-16,27.488
2016-11-17,27.515
2016-11-20,27.933
2016-11-21,27.95
2016-11-22,27.808
2016-11-24,27.948
2016-11-27,27.893
2016-11-28,27.865
2016-11-29,27.63
2016-11-30,27.373
2016-12-01,27.475
2016-12-04,27.278
2016-12-05,27.488
2016-12-06,27.758
2016-12-07,28.03
2016-12-08,28.488
2016-12-11,28.325
2016-12-12,28.798
2016-12-13,28.798
2016-12-14,28.955
2016-12-15,28.993
2016-12-18,29.16
2016-12-19,29.238
2016-12-20,29.265
2016-12-21,29.073
2016-12-22,29.13
2016-12-26,29.315
2016-12-27,29.19
2016-12-28,29.183
2016-12-29,28.955
2017-01-02,29.038
2017-01-03,29.005
2017-01-04,29.153
2017-01-05,29.478
2017-01-08,29.748
2017-01-09,29.778
2017-01-10,29.938
2017-01-11,29.813
2017-01-12,29.76
2017-01-16,30.0
2017-01-17,29.998
2017-01-18,29.945
2017-01-19,30.0
2017-01-22,30.02
2017-01-23,29.993
2017-01-24,30.47
2017-01-25,30.485
2017-01-26,30.488
2017-01-29,30.408
2017-01-30,30.338
2017-01-31,32.188
2017-02-01,32.133
2017-02-02,32.27
2017-02-05,32.573
2017-02-06,32.883
2017-02-07,33.01
2017-02-08,33.105
2017-02-09,33.03
2017-02-12,33.323
2017-02-13,33.755
2017-02-14,33.878
2017-02-15,33.836
2017-02-16,33.93
2017-02-20,34.175
2017-02-21,34.278
2017-02-22,34.133
2017-02-23,34.165
2017-02-26,34.233
2017-02-27,34.248
2017-02-28,34.948
2017-03-01,34.74
2017-03-02,34.945
2017-03-05,34.835
2017-03-06,34.88
2017-03-07,34.75
2017-03-08,34.67
2017-03-09,34.785
2017-03-12,34.8
2017-03-13,34.748
2017-03-14,35.115
2017-03-15,35.173
2017-03-16,34.998
2017-03-19,35.365
2017-03-20,34.96
2017-03-21,35.355
2017-03-22,35.23
2017-03-23,35.16
2017-03-26,35.22
2017-03-27,35.95
2017-03-28,36.03
2017-03-29,35.983
2017-03-30,35.915
2017-04-02,35.925
2017-04-03,36.193
2017-04-04,36.005
2017-04-05,35.915
2017-04-06,35.835
2017-04-09,35.793
2017-04-10,35.408
2017-04-11,35.45
2017-04-12,35.263
2017-04-16,35.458
2017-04-17,35.3
2017-04-18,35.17
2017-04-19,35.61
2017-04-20,35.568
2017-04-23,35.91
2017-04-24,36.133
2017-04-25,35.92
2017-04-26,35.948
2017-04-27,35.913
2017-04-30,36.645
2017-05-01,36.878
2017-05-02,36.765
2017-05-03,36.633
2017-05-04,37.24
2017-05-07,38.253
2017-05-08,38.498
2017-05-09,38.315
2017-05-10,38.488
2017-05-11,39.025
2017-05-14,38.925
2017-05-15,38.868
2017-05-16,37.563
2017-05-17,38.135
2017-05-18,38.265
2017-05-21,38.498
2017-05-22,38.45
2017-05-23,38.335
2017-05-24,38.468
2017-05-25,38.403
2017-05-29,38.418
2017-05-30,38.19
2017-05-31,38.295
2017-06-01,38.863
2017-06-04,38.483
2017-06-05,38.613
2017-06-06,38.843
2017-06-07,38.748
2017-06-08,37.245
2017-06-11,36.355
2017-06-12,36.648
2017-06-13,36.29
2017-06-14,36.073
2017-06-15,35.568
2017-06-18,36.585
2017-06-19,36.253
2017-06-20,36.468
2017-06-21,36.408
2017-06-22,36.57
2017-06-25,36.455
2017-06-26,35.933
2017-06-27,36.458
2017-06-28,35.92
2017-06-29,36.005
2017-07-02,35.875
2017-07-04,36.023
2017-07-05,35.683
2017-07-06,36.045
2017-07-09,36.265
2017-07-10,36.383
2017-07-11,36.435
2017-07-12,36.943
2017-07-13,37.26
2017-07-16,37.39
2017-07-17,37.52
2017-07-18,37.755
2017-07-19,37.585
2017-07-20,37.568
2017-07-23,38.023
2017-07-24,38.185
2017-07-25,38.365
2017-07-26,37.64
2017-07-27,37.375
2017-07-30,37.183
2017-07-31,37.513
2017-08-01,39.285
2017-08-02,38.893
2017-08-03,39.098
2017-08-06,39.703
2017-08-07,40.02
2017-08-08,40.265
2017-08-09,38.83
2017-08-10,39.37
2017-08-13,39.963
2017-08-14,40.4
2017-08-15,40.238
2017-08-16,39.465
2017-08-17,39.375
2017-08-20,39.303
2017-08-21,39.945
2017-08-22,39.995
2017-08-23,39.818
2017-08-24,39.965
2017-08-27,40.368
2017-08-28,40.728
2017-08-29,40.838
2017-08-30,41.0
2017-08-31,41.013
2017-09-04,40.52
2017-09-05,40.478
2017-09-06,40.315
2017-09-07,39.658
2017-09-10,40.375
2017-09-11,40.215
2017-09-12,39.913
2017-09-13,39.57
2017-09-14,39.97
2017-09-17,39.668
2017-09-18,39.683
2017-09-19,39.018
2017-09-20,38.348
2017-09-21,37.973
2017-09-24,37.638
2017-09-25,38.285
2017-09-26,38.558
2017-09-27,38.32
2017-09-28,38.53
2017-10-01,38.453
2017-10-02,38.62
2017-10-03,38.37
2017-10-04,38.848
2017-10-05,38.825
2017-10-08,38.96
2017-10-09,38.975
2017-10-10,39.138
2017-10-11,39.0
2017-10-12,39.248
2017-10-15,39.97
2017-10-16,40.118
2017-10-17,39.94
2017-10-18,38.995
2017-10-19,39.063
2017-10-22,39.043
2017-10-23,39.275
2017-10-24,39.103
2017-10-25,39.353
2017-10-26,40.763
2017-10-29,41.68
2017-10-30,42.26
2017-10-31,41.723
2017-11-01,42.028
2017-11-02,43.125
2017-11-05,43.563
2017-11-06,43.703
2017-11-07,44.06
2017-11-08,43.97
2017-11-09,43.668
2017-11-12,43.493
2017-11-13,42.835
2017-11-14,42.27
2017-11-15,42.775
2017-11-16,42.538
2017-11-19,42.495
2017-11-20,43.285
2017-11-21,43.74
2017-11-23,43.743
2017-11-26,43.523
2017-11-27,43.268
2017-11-28,42.37
2017-11-29,42.963
2017-11-30,42.763
2017-12-03,42.45
2017-12-04,42.41
2017-12-05,42.253
2017-12-06,42.33
2017-12-07,42.343
2017-12-10,43.168
2017-12-11,42.925
2017-12-12,43.068
2017-12-13,43.055
2017-12-14,43.493
2017-12-17,44.105
2017-12-18,43.635
2017-12-19,43.588
2017-12-20,43.753
2017-12-21,43.753
2017-12-25,42.643
2017-12-26,42.65
2017-12-27,42.77
2017-12-28,42.308
2018-01-01,43.065
2018-01-02,43.058
2018-01-03,43.258
2018-01-04,43.75
2018-01-07,43.588
2018-01-08,43.583
2018-01-09,43.573
2018-01-10,43.82
2018-01-11,44.273
2018-01-15,44.048
2018-01-16,44.775
2018-01-17,44.815
2018-01-18,44.615
2018-01-21,44.25
2018-01-22,44.26
2018-01-23,43.555
2018-01-24,42.778
2018-01-25,42.878
2018-01-28,41.99
2018-01-29,41.743
2018-01-30,41.858
2018-01-31,41.945
2018-02-01,40.125
2018-02-04,39.123
2018-02-05,40.758
2018-02-06,39.885
2018-02-07,38.788
2018-02-08,39.103
2018-02-11,40.678
2018-02-12,41.085
2018-02-13,41.843
2018-02-14,43.248
2018-02-15,43.108
2018-02-19,42.963
2018-02-20,42.768
2018-02-21,43.125
2018-02-22,43.875
2018-02-25,44.743
2018-02-26,44.598
2018-02-27,44.53
2018-02-28,43.75
2018-03-01,44.053
2018-03-04,44.205
2018-03-05,44.168
2018-03-06,43.758
2018-03-07,44.235
2018-03-08,44.995
2018-03-11,45.43
2018-03-12,44.993
2018-03-13,44.61
2018-03-14,44.663
2018-03-15,44.505
2018-03-18,43.825
2018-03-19,43.81
2018-03-20,42.818
2018-03-21,42.213
2018-03-22,41.235
2018-03-25,43.193
2018-03-26,42.085
2018-03-27,41.62
2018-03-28,41.945
2018-04-01,41.67
2018-04-02,42.098
2018-04-03,42.903
2018-04-04,43.2
2018-04-05,42.095
2018-04-08,42.513
2018-04-09,43.313
2018-04-10,43.11
2018-04-11,43.535
2018-04-12,43.683
2018-04-15,43.955
2018-04-16,44.56
2018-04-17,44.46
2018-04-18,43.2
2018-04-19,41.43
2018-04-22,41.31
2018-04-23,40.735
2018-04-24,40.913
2018-04-25,41.055
2018-04-26,40.58
2018-04-29,41.315
2018-04-30,42.275
2018-05-01,44.143
2018-05-02,44.223
2018-05-03,45.958
2018-05-06,46.29
2018-05-07,46.513
2018-05-08,46.84
2018-05-09,47.51
2018-05-10,47.148
2018-05-13,47.038
2018-05-14,46.61
2018-05-15,47.045
2018-05-16,46.748
2018-05-17,46.578
2018-05-20,46.908
2018-05-21,46.79
2018-05-22,47.09
2018-05-23,47.038
2018-05-24,47.145
2018-05-28,46.975
2018-05-29,46.875
2018-05-30,46.718
2018-05-31,47.56
2018-06-03,47.958
2018-06-04,48.328
2018-06-05,48.495
2018-06-06,48.365
2018-06-07,47.925
2018-06-10,47.808
2018-06-11,48.07
2018-06-12,47.675
2018-06-13,47.7
2018-06-14,47.21
2018-06-17,47.185
2018-06-18,46.423
2018-06-19,46.625
2018-06-20,46.365
2018-06-21,46.23
2018-06-24,45.543
2018-06-25,46.108
2018-06-26,46.04
2018-06-27,46.375
2018-06-28,46.278
2018-07-01,46.795
2018-07-02,45.98
2018-07-04,46.35
2018-07-05,46.993
2018-07-08,47.645
2018-07-09,47.588
2018-07-10,46.97
2018-07-11,47.758
2018-07-12,47.833
2018-07-15,47.728
2018-07-16,47.863
2018-07-17,47.6
2018-07-18,47.97
2018-07-19,47.86
2018-07-22,47.903
2018-07-23,48.25
2018-07-24,48.705
2018-07-25,48.553
2018-07-26,47.745
2018-07-29,47.478
2018-07-30,47.573
2018-07-31,50.375
2018-08-01,51.848
2018-08-02,51.998
2018-08-05,52.268
2018-08-06,51.778
2018-08-07,51.813
2018-08-08,52.22
2018-08-09,51.883
2018-08-12,52.218
2018-08-13,52.438
2018-08-14,52.56
2018-08-15,53.33
2018-08-16,54.395
2018-08-19,53.865
2018-08-20,53.76
2018-08-21,53.763
2018-08-22,53.873
2018-08-23,54.04
2018-08-26,54.485
2018-08-27,54.925
2018-08-28,55.745
2018-08-29,56.258
2018-08-30,56.908
2018-09-03,57.09
2018-09-04,56.718
2018-09-05,55.775
2018-09-06,55.325
2018-09-09,54.583
2018-09-10,55.963
2018-09-11,55.268
2018-09-12,56.603
2018-09-13,55.96
2018-09-16,54.47
2018-09-17,54.56
2018-09-18,54.593
2018-09-19,55.008
2018-09-20,54.415
2018-09-23,55.198
2018-09-24,55.548
2018-09-25,55.105
2018-09-26,56.238
2018-09-27,56.435
2018-09-30,56.815
2018-10-01,57.32
2018-10-02,58.018
2018-10-03,56.998
2018-10-04,56.073
2018-10-07,55.943
2018-10-08,56.718
2018-10-09,54.09
2018-10-10,53.613
2018-10-11,55.528
2018-10-14,54.34
2018-10-15,55.538
2018-10-16,55.298
2018-10-17,54.005
2018-10-18,54.828
2018-10-21,55.163
2018-10-22,55.683
2018-10-23,53.773
2018-10-24,54.95
2018-10-25,54.075
2018-10-28,53.06
2018-10-29,53.325
2018-10-30,54.715
2018-10-31,55.555
2018-11-01,51.87
2018-11-04,50.398
2018-11-05,50.943
2018-11-06,52.488
2018-11-07,52.123
2018-11-08,51.118
2018-11-11,48.543
2018-11-12,48.058
2018-11-13,46.7
2018-11-14,47.853
2018-11-15,48.383
2018-11-18,46.465
2018-11-19,44.245
2018-11-20,44.195
2018-11-22,43.073
2018-11-25,43.655
2018-11-26,43.56
2018-11-27,45.235
2018-11-28,44.888
2018-11-29,44.645
2018-12-02,46.205
2018-12-03,44.173
2018-12-05,43.68
2018-12-06,42.123
2018-12-09,42.4
2018-12-10,42.158
2018-12-11,42.275
2018-12-12,42.738
2018-12-13,41.37
2018-12-16,40.985
2018-12-17,41.518
2018-12-18,40.223
2018-12-19,39.208
2018-12-20,37.683
2018-12-23,36.708
2018-12-25,39.293
2018-12-26,39.038
2018-12-27,39.058
2018-12-30,39.435
2019-01-01,39.48
2019-01-02,35.548
2019-01-03,37.065
2019-01-06,36.983
2019-01-07,37.688
2019-01-08,38.328
2019-01-09,38.45
2019-01-10,38.073
2019-01-13,37.5
2019-01-14,38.268
2019-01-15,38.735
2019-01-16,38.965
2019-01-17,39.205
2019-01-21,38.325
2019-01-22,38.48
2019-01-23,38.175
2019-01-24,39.44
2019-01-27,39.075
2019-01-28,38.67
2019-01-29,41.313
2019-01-30,41.61
2019-01-31,41.63
2019-02-03,42.813
2019-02-04,43.545
2019-02-05,43.56
2019-02-06,42.735
2019-02-07,42.603
2019-02-10,42.358
2019-02-11,42.723
2019-02-12,42.545
2019-02-13,42.7
2019-02-14,42.605
2019-02-18,42.733
2019-02-19,43.008
2019-02-20,42.765
2019-02-21,43.243
2019-02-24,43.558
2019-02-25,43.583
2019-02-26,43.718
2019-02-27,43.288
2019-02-28,43.743
2019-03-03,43.963
2019-03-04,43.883
2019-03-05,43.63
2019-03-06,43.125
2019-03-07,43.228
2019-03-10,44.725
2019-03-11,45.228
2019-03-12,45.428
2019-03-13,45.933
2019-03-14,46.53
2019-03-17,47.005
2019-03-18,46.633
2019-03-19,47.04
2019-03-20,48.773
2019-03-21,47.763
2019-03-24,47.185
2019-03-25,46.698
2019-03-26,47.118
2019-03-27,47.18
2019-03-28,47.488
2019-03-31,47.81
2019-04-01,48.505
2019-04-02,48.838
2019-04-03,48.923
2019-04-04,49.25
2019-04-07,50.025
2019-04-08,49.875
2019-04-09,50.155
2019-04-10,49.738
2019-04-11,49.718
2019-04-14,49.808
2019-04-15,49.813
2019-04-16,50.783
2019-04-17,50.965
2019-04-21,51.133
2019-04-22,51.87
2019-04-23,51.79
2019-04-24,51.32
2019-04-25,51.075
2019-04-28,51.153
2019-04-29,50.168
2019-04-30,52.63
2019-05-01,52.288
2019-05-02,52.938
2019-05-05,52.12
2019-05-06,50.715
2019-05-07,50.725
2019-05-08,50.18
2019-05-09,49.295
2019-05-12,46.43
2019-05-13,47.165
2019-05-14,47.73
2019-05-15,47.52
2019-05-16,47.25
2019-05-19,45.773
2019-05-20,46.65
2019-05-21,45.695
2019-05-22,44.915
2019-05-23,44.743
2019-05-27,44.558
2019-05-28,44.345
2019-05-29,44.575
2019-05-30,43.768
2019-06-02,43.325
2019-06-03,44.91
2019-06-04,45.635
2019-06-05,46.305
2019-06-06,47.538
2019-06-09,48.145
2019-06-10,48.703
2019-06-11,48.548
2019-06-12,48.538
2019-06-13,48.185
2019-06-16,48.473
2019-06-17,49.613
2019-06-18,49.468
2019-06-19,49.865
2019-06-20,49.695
2019-06-23,49.645
2019-06-24,48.893
2019-06-25,49.95
2019-06-26,49.935
2019-06-27,49.48
2019-06-30,50.388
2019-07-01,50.683
2019-07-02,51.103
2019-07-04,51.058
2019-07-07,50.005
2019-07-08,50.31
2019-07-09,50.808
2019-07-10,50.438
2019-07-11,50.825
2019-07-14,51.303
2019-07-15,51.125
2019-07-16,50.838
2019-07-17,51.415
2019-07-18,50.648
2019-07-21,51.805
2019-07-22,52.21
2019-07-23,52.168
2019-07-24,51.755
2019-07-25,51.935
2019-07-28,52.42
2019-07-29,52.195
2019-07-30,53.26
2019-07-31,52.108
2019-08-01,51.005
2019-08-04,48.335
2019-08-05,49.25
2019-08-06,49.76
2019-08-07,50.858
2019-08-08,50.248
2019-08-11,50.12
2019-08-12,52.243
2019-08-13,50.688
2019-08-14,50.435
2019-08-15,51.625
2019-08-18,52.588
2019-08-19,52.59
2019-08-20,53.16
2019-08-21,53.115
2019-08-22,50.66
2019-08-25,51.623
2019-08-26,51.04
2019-08-27,51.383
2019-08-28,52.253
2019-08-29,52.185
2019-09-02,51.425
2019-09-03,52.298
2019-09-04,53.32
2019-09-05,53.315
2019-09-08,53.543
2019-09-09,54.175
2019-09-10,55.898
2019-09-11,55.773
2019-09-12,54.688
2019-09-15,54.975
2019-09-16,55.175
2019-09-17,55.693
2019-09-18,55.24
2019-09-19,54.433
2019-09-22,54.68
2019-09-23,54.42
2019-09-24,55.258
2019-09-25,54.973
2019-09-26,54.705
2019-09-29,55.993
2019-09-30,56.148
2019-10-01,54.74
2019-10-02,55.205
2019-10-03,56.753
2019-10-06,56.765
2019-10-07,56.1
2019-10-08,56.758
2019-10-09,57.523
2019-10-10,59.053
2019-10-13,58.968
2019-10-14,58.83
2019-10-15,58.593
2019-10-16,58.82
2019-10-17,59.103
2019-10-20,60.128
2019-10-21,59.99
2019-10-22,60.795
2019-10-23,60.895
2019-10-24,61.645
2019-10-27,62.263
2019-10-28,60.823
2019-10-29,60.815
2019-10-30,62.19
2019-10-31,63.955
2019-11-03,64.375
2019-11-04,64.283
2019-11-05,64.31
2019-11-06,64.858
2019-11-07,65.035
2019-11-10,65.55
2019-11-11,65.49
2019-11-12,66.118
2019-11-13,65.66
2019-11-14,66.44
2019-11-17,66.775
2019-11-18,66.573
2019-11-19,65.798
2019-11-20,65.503
2019-11-21,65.445
2019-11-24,66.593
2019-11-25,66.073
2019-11-26,66.96
2019-11-28,66.813
2019-12-01,66.04
2019-12-02,64.863
2019-12-03,65.435
2019-12-04,66.395
2019-12-05,67.678
2019-12-08,66.73
2019-12-09,67.12
2019-12-10,67.693
2019-12-11,67.865
2019-12-12,68.788
2019-12-15,69.965
2019-12-16,70.103
2019-12-17,69.935
2019-12-18,70.005
2019-12-19,69.86
2019-12-22,71.0
2019-12-23,71.068
2019-12-25,72.478
2019-12-26,72.45
2019-12-29,72.88
2019-12-30,73.413
2020-01-01,75.088
2020-01-02,74.358
2020-01-05,74.95
2020-01-06,74.598
2020-01-07,75.798
2020-01-08,77.408
2020-01-09,77.583
2020-01-12,79.24
2020-01-13,78.17
2020-01-14,77.835
2020-01-15,78.81
2020-01-16,79.683
2020-01-20,79.143
2020-01-21,79.425
2020-01-22,79.808
2020-01-23,79.578
2020-01-26,77.238
2020-01-27,79.423
2020-01-28,81.085
2020-01-29,80.968
2020-01-30,77.378
2020-02-02,77.165
2020-02-03,79.713
2020-02-04,80.363
2020-02-05,81.303
2020-02-06,80.008
2020-02-09,80.388
2020-02-10,79.903
2020-02-11,81.8
2020-02-12,81.218
2020-02-13,81.238
2020-02-17,79.75
2020-02-18,80.905
2020-02-19,80.075
2020-02-20,78.263
2020-02-23,74.545
2020-02-24,72.02
2020-02-25,73.163
2020-02-26,68.38
2020-02-27,68.34
2020-03-01,74.703
2020-03-02,72.33
2020-03-03,75.685
2020-03-04,73.23
2020-03-05,72.258
2020-03-08,66.543
2020-03-09,71.335
2020-03-10,68.858
2020-03-11,62.058
2020-03-12,69.493
2020-03-15,60.553
2020-03-16,63.215
2020-03-17,61.668
2020-03-18,61.195
2020-03-19,57.31
2020-03-22,56.093
2020-03-23,61.72
2020-03-24,61.38
2020-03-25,64.61
2020-03-26,61.935
2020-03-29,63.703
2020-03-30,63.573
2020-03-31,60.228
2020-04-01,61.233
2020-04-02,60.353
2020-04-05,65.618
2020-04-06,64.858
2020-04-07,66.518
2020-04-08,66.998
2020-04-12,68.313
2020-04-13,71.763
2020-04-14,71.108
2020-04-15,71.673
2020-04-16,70.7
2020-04-19,69.233
2020-04-20,67.093
2020-04-21,69.025
2020-04-22,68.758
2020-04-23,70.743
2020-04-26,70.793
2020-04-27,69.645
2020-04-28,71.933
2020-04-29,73.45
2020-04-30,72.268
2020-05-03,73.29
2020-05-04,74.39
2020-05-05,75.158
2020-05-06,75.935
2020-05-07,77.533
2020-05-10,78.753
2020-05-11,77.853
2020-05-12,76.913
2020-05-13,77.385
2020-05-14,76.928
2020-05-17,78.74
2020-05-18,78.285
2020-05-19,79.808
2020-05-20,79.213
2020-05-21,79.723
2020-05-25,79.183
2020-05-26,79.528
2020-05-27,79.563
2020-05-28,79.485
2020-05-31,80.463
2020-06-01,80.835
2020-06-02,81.28
2020-06-03,80.58
2020-06-04,82.875
2020-06-07,83.365
2020-06-08,85.998
2020-06-09,88.21
2020-06-10,83.975
2020-06-11,84.7
2020-06-14,85.748
2020-06-15,88.02
2020-06-16,87.898
2020-06-17,87.933
2020-06-18,87.43
2020-06-21,89.718
2020-06-22,91.633
2020-06-23,90.015
2020-06-24,91.21
2020-06-25,88.408
2020-06-28,90.445
2020-06-29,91.2
2020-06-30,91.028
2020-07-01,91.028
2020-07-05,93.463
2020-07-06,93.173
2020-07-07,95.343
2020-07-08,95.753
2020-07-09,95.92
2020-07-12,95.478
2020-07-13,97.058
2020-07-14,97.725
2020-07-15,96.523
2020-07-16,96.328
2020-07-19,98.358
2020-07-20,97.0
2020-07-21,97.273
2020-07-22,92.845
2020-07-23,92.615
2020-07-26,94.81
2020-07-27,93.253
2020-07-28,95.04
2020-07-29,96.19
2020-07-30,106.26
2020-08-02,108.938
2020-08-03,109.665
2020-08-04,110.063
2020-08-05,113.903
2020-08-06,111.113
2020-08-09,112.728
2020-08-10,109.375
2020-08-11,113.01
2020-08-12,115.01
2020-08-13,114.908
2020-08-16,114.608
2020-08-17,115.563
2020-08-18,115.708
2020-08-19,118.275
2020-08-20,124.37
2020-08-23,125.858
2020-08-24,124.825
2020-08-25,126.523
2020-08-26,125.01
2020-08-27,124.808
2020-08-30,129.04
2020-08-31,134.18
2020-09-01,131.4
2020-09-02,120.88
2020-09-03,120.96
2020-09-07,112.82
2020-09-08,117.32
2020-09-09,113.49
2020-09-10,112.0
2020-09-13,115.355
2020-09-14,115.54
2020-09-15,112.13
2020-09-16,110.34
