date,close
2019-07-14,138.9
2019-07-15,137.08
2019-07-16,136.27
2019-07-17,136.42
2019-07-18,136.62
2019-07-21,138.43
2019-07-22,139.29
2019-07-23,140.72
2019-07-24,140.19
2019-07-25,141.34
2019-07-28,141.03
2019-07-29,140.35
2019-07-30,136.27
2019-07-31,138.06
2019-08-01,136.9
2019-08-04,132.21
2019-08-05,134.69
2019-08-06,135.28
2019-08-07,138.89
2019-08-08,137.71
2019-08-11,135.79
2019-08-12,138.6
2019-08-13,133.98
2019-08-14,133.68
2019-08-15,136.13
2019-08-18,138.41
2019-08-19,137.26
2019-08-20,138.79
2019-08-21,137.78
2019-08-22,133.39
2019-08-25,135.45
2019-08-26,135.74
2019-08-27,135.56
2019-08-28,138.12
2019-08-29,137.86
2019-09-02,136.04
2019-09-03,137.63
2019-09-04,140.05
2019-09-05,139.1
2019-09-08,137.52
2019-09-09,136.08
2019-09-10,136.12
2019-09-11,137.52
2019-09-12,137.32
2019-09-15,136.33
2019-09-16,137.39
2019-09-17,138.52
2019-09-18,141.07
2019-09-19,139.44
2019-09-22,139.14
2019-09-23,137.38
2019-09-24,139.36
2019-09-25,139.54
2019-09-26,137.73
2019-09-29,139.03
2019-09-30,137.07
2019-10-01,134.65
2019-10-02,136.28
2019-10-03,138.12
2019-10-06,137.12
2019-10-07,135.67
2019-10-08,138.24
2019-10-09,139.1
2019-10-10,139.68
2019-10-13,139.55
2019-10-14,141.57
2019-10-15,140.41
2019-10-16,139.69
2019-10-17,137.41
2019-10-20,138.43
2019-10-21,136.37
2019-10-22,137.24
2019-10-23,139.94
2019-10-24,140.73
2019-10-27,144.19
2019-10-28,142.83
2019-10-29,144.61
2019-10-30,143.37
2019-10-31,143.72
2019-11-03,144.55
2019-11-04,144.46
2019-11-05,144.06
2019-11-06,144.26
2019-11-07,145.96
2019-11-10,146.11
2019-11-11,147.07
2019-11-12,147.31
2019-11-13,148.06
2019-11-14,149.97
2019-11-17,150.34
2019-11-18,150.39
2019-11-19,149.62
2019-11-20,149.48
2019-11-21,149.59
2019-11-24,151.23
2019-11-25,152.03
2019-11-26,152.32
2019-11-28,151.38
2019-12-01,149.55
2019-12-02,149.31
2019-12-03,149.85
2019-12-04,149.93
2019-12-05,151.75
2019-12-08,151.36
2019-12-09,151.13
2019-12-10,151.7
2019-12-11,153.24
2019-12-12,154.53
2019-12-15,155.53
2019-12-16,154.69
2019-12-17,154.37
2019-12-18,155.71
2019-12-19,157.41
2019-12-22,157.41
2019-12-23,157.38
2019-12-25,158.67
2019-12-26,158.96
2019-12-29,157.59
2019-12-30,157.7
2020-01-01,160.62
2020-01-02,158.62
2020-01-05,159.03
2020-01-06,157.58
2020-01-07,160.09
2020-01-08,162.09
2020-01-09,161.34
2020-01-12,163.28
2020-01-13,162.13
2020-01-14,163.18
2020-01-15,166.17
2020-01-16,167.1
2020-01-20,166.5
2020-01-21,165.7
2020-01-22,166.72
2020-01-23,165.04
2020-01-26,162.28
2020-01-27,165.46
2020-01-28,168.04
2020-01-29,172.78
2020-01-30,170.23
2020-02-02,174.38
2020-02-03,180.12
2020-02-04,179.9
2020-02-05,183.63
2020-02-06,183.89
2020-02-09,188.7
2020-02-10,184.44
2020-02-11,184.71
2020-02-12,183.71
2020-02-13,185.35
2020-02-17,187.23
2020-02-18,187.28
2020-02-19,184.42
2020-02-20,178.59
2020-02-23,170.89
2020-02-24,168.07
2020-02-25,170.17
2020-02-26,158.18
2020-02-27,162.01
2020-03-01,172.79
2020-03-02,164.51
2020-03-03,170.55
2020-03-04,166.27
2020-03-05,161.57
2020-03-08,150.62
2020-03-09,160.92
2020-03-10,153.63
2020-03-11,139.06
2020-03-12,158.83
2020-03-15,135.42
2020-03-16,146.57
2020-03-17,140.4
2020-03-18,142.71
2020-03-19,137.35
2020-03-22,135.98
2020-03-23,148.34
2020-03-24,146.92
2020-03-25,156.11
2020-03-26,149.7
2020-03-29,160.23
2020-03-30,157.71
2020-03-31,152.11
2020-04-01,155.26
2020-04-02,153.83
2020-04-05,165.27
2020-04-06,163.49
2020-04-07,165.13
2020-04-08,165.14
2020-04-12,165.51
2020-04-13,173.7
2020-04-14,171.88
2020-04-15,177.04
2020-04-16,178.6
2020-04-19,175.06
2020-04-20,167.82
2020-04-21,173.52
2020-04-22,171.42
2020-04-23,174.55
2020-04-26,174.05
2020-04-27,169.81
2020-04-28,177.43
2020-04-29,179.21
2020-04-30,174.57
2020-05-03,178.84
2020-05-04,180.76
2020-05-05,182.54
2020-05-06,183.6
2020-05-07,184.68
2020-05-10,186.74
2020-05-11,182.51
2020-05-12,179.75
2020-05-13,180.53
2020-05-14,183.16
2020-05-17,184.91
2020-05-18,183.63
2020-05-19,185.66
2020-05-20,183.43
2020-05-21,183.51
2020-05-25,181.57
2020-05-26,181.81
2020-05-27,181.4
2020-05-28,183.25
2020-05-31,182.83
2020-06-01,184.91
2020-06-02,185.36
2020-06-03,182.92
2020-06-04,187.2
2020-06-07,188.36
2020-06-08,189.8
2020-06-09,196.84
2020-06-10,186.27
2020-06-11,187.74
2020-06-14,188.94
2020-06-15,193.57
2020-06-16,194.24
2020-06-17,196.32
2020-06-18,195.15
2020-06-21,200.57
2020-06-22,201.91
2020-06-23,197.84
2020-06-24,200.34
2020-06-25,196.33
2020-06-28,198.44
2020-06-29,203.51
2020-06-30,204.7
2020-07-01,206.26
2020-07-05,210.7
2020-07-06,208.25
2020-07-07,212.83
2020-07-08,214.32
2020-07-09,213.67
2020-07-12,207.07
2020-07-13,208.35
2020-07-14,208.04
2020-07-15,203.92
2020-07-16,202.88
2020-07-19,211.6
2020-07-20,208.75
2020-07-21,211.75
2020-07-22,202.54
2020-07-23,201.3
2020-07-26,203.85
2020-07-27,202.02
2020-07-28,204.06
2020-07-29,203.9
2020-07-30,205.01
2020-08-02,216.54
2020-08-03,213.29
2020-08-04,212.94
2020-08-05,216.35
2020-08-06,212.48
2020-08-09,208.25
2020-08-10,203.38
2020-08-11,209.19
2020-08-12,208.7
2020-08-13,208.9
2020-08-16,210.28
2020-08-17,211.49
2020-08-18,209.7
2020-08-19,214.58
2020-08-20,213.02
2020-08-23,213.69
2020-08-24,216.47
2020-08-25,221.15
2020-08-26,226.58
2020-08-27,228.91
2020-08-30,225.53
2020-08-31,227.27
