close,price_target,upside
286.5,310.0,0.08202443280977312
286.5,320.0,0.1169284467713787
286.5,325.0,0.1343804537521815
286.5,411.0,0.43455497382198954
286.5,330.0,0.1518324607329843
286.5,305.0,0.06457242582897033
286.5,325.0,0.1343804537521815
286.5,349.0,0.2181500872600349
284.91,310.0,0.08806289705521032
297.25,345.0,0.16063919259882253
304.82,331.0,0.08588675283774033
310.76,375.0,0.20671901145578586
310.76,375.0,0.20671901145578586
310.11,365.0,0.17700170907097476
324.35,360.0,0.10991213195622006
324.35,360.0,0.10991213195622006
324.35,320.0,-0.013411438261137729
324.35,364.0,0.12224448897795584
324.35,363.0,0.11916139972252189
